adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
Sennar,SD14,SD14037,Abu Hujar,575,115,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14037,Abu Hujar,565,113,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14039,Ad Dali,5185,1037,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14039,Ad Dali,3695,739,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14039,Ad Dali,5295,1059,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,120,24,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,90,18,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,60,12,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,1455,291,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,1330,266,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,1205,241,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,975,195,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,920,184,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,910,182,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14040,Ad Dinder,1085,217,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,995,199,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,875,175,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,860,172,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14040,Ad Dinder,255,51,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,180,36,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,120,24,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,75,15,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,75,15,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,75,15,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,105,21,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,85,17,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,60,12,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,100,20,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,90,18,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,75,15,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14040,Ad Dinder,125,25,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,100,20,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,50,10,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,220,44,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,105,21,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,225,45,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,200,40,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14040,Ad Dinder,150,30,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,100,20,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14040,Ad Dinder,75,15,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,50,10,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,135,27,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14040,Ad Dinder,115,23,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14040,Ad Dinder,65,13,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,1540,308,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,1475,295,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,1485,297,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,1375,275,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,120,24,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,85,17,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,75,15,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,75,15,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,35,7,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,120,24,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,70,14,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,35,7,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,20,4,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,15,3,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,45,9,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,135,27,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,120,24,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,105,21,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,50,10,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,125,25,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,100,20,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,10,2,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,130,26,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,90,18,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,115,23,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,65,13,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,95,19,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,80,16,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,115,23,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,55,11,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,75,9,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,85,17,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,70,14,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,2545,509,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,2015,403,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,1955,391,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,1910,382,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,50,10,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,50,10,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,485,97,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,435,87,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,375,75,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,345,69,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,470,94,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,425,85,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,390,78,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,335,67,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,540,108,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,480,96,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,420,84,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,375,75,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,275,55,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,165,33,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14041,As Suki,150,30,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,215,43,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,165,33,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14041,As Suki,35,7,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,180,36,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14041,As Suki,165,33,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14041,As Suki,160,32,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,100,20,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,305,61,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,195,39,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,170,34,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,125,25,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,295,59,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,270,54,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,230,46,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,2470,494,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,2430,486,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,3895,779,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,2325,465,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,250,50,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,165,33,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,105,21,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,235,47,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,210,42,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,175,35,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,160,32,Khartoum,SD01,SD01005,Karrari
Sennar,SD14,SD14038,Sennar,255,51,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,165,33,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,125,25,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,245,49,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,190,38,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,150,30,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,100,20,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,260,52,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,200,40,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,155,31,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,105,21,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,245,49,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,245,49,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,155,31,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,100,20,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,65,13,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,280,56,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,100,20,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,215,43,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,175,35,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,130,26,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,95,19,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,280,56,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,175,35,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,135,27,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,120,24,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,315,63,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,205,41,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,150,30,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,115,23,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,235,47,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,195,39,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,135,27,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,95,19,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,235,47,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,195,39,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,160,31,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,120,24,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,245,49,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,190,38,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,155,31,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,85,17,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14038,Sennar,210,42,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,170,34,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,115,23,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14038,Sennar,90,18,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14038,Sennar,220,44,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14038,Sennar,170,34,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14038,Sennar,140,28,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14042,Sharg Sennar,2110,422,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,2075,415,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,2000,400,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,350,70,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,300,60,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,255,51,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14042,Sharg Sennar,250,50,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,150,30,Khartoum,SD01,SD01002,Um Bada
Sennar,SD14,SD14042,Sharg Sennar,225,45,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,200,40,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,165,33,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14042,Sharg Sennar,280,56,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,180,36,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,140,28,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,250,50,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,185,37,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,145,29,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,265,53,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,205,41,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,145,29,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,250,50,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,200,40,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,150,30,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,255,51,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,210,42,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,150,30,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14042,Sharg Sennar,250,50,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14042,Sharg Sennar,190,38,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14042,Sharg Sennar,145,29,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14043,Sinja,165,33,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,150,30,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,150,30,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,175,35,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,125,25,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,125,25,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,150,30,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,135,27,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,110,22,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,90,18,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,115,23,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,125,25,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,115,23,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,150,30,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,125,25,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,155,31,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,135,27,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,115,23,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,225,45,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,150,30,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,220,44,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,130,26,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,90,18,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14043,Sinja,235,47,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,250,50,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,1470,294,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,1405,281,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,1280,256,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,1210,242,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,1180,236,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14043,Sinja,1110,222,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,1055,211,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,1615,323,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,1560,312,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,1520,304,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14043,Sinja,1480,296,Khartoum,SD01,SD01002,Um Bada
Sennar,SD14,SD14043,Sinja,225,45,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,210,42,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,210,42,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,165,33,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,170,34,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,170,34,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,335,67,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,275,55,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,190,38,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,135,27,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,110,22,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,110,22,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,40,8,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,35,7,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,85,17,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,85,17,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,50,10,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,95,19,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,100,20,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,70,14,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,60,12,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,65,13,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,65,13,Khartoum,SD01,SD01006,Um Durman
Sennar,SD14,SD14043,Sinja,65,13,Khartoum,SD01,SD01001,Jebel Awlia
Sennar,SD14,SD14043,Sinja,50,10,Khartoum,SD01,SD01003,Bahri
Sennar,SD14,SD14043,Sinja,45,9,Khartoum,SD01,SD01004,Sharg An Neel
Sennar,SD14,SD14043,Sinja,60,12,Khartoum,SD01,SD01007,Khartoum
Sennar,SD14,SD14043,Sinja,60,12,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,1435,287,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,1390,278,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,1355,271,Khartoum,SD01,SD01004,Sharg An Neel
River Nile,SD16,SD16008,Abu Hamad,1290,258,Khartoum,SD01,SD01006,Um Durman
River Nile,SD16,SD16008,Abu Hamad,160,32,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,110,22,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,90,18,Khartoum,SD01,SD01004,Sharg An Neel
River Nile,SD16,SD16008,Abu Hamad,75,15,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,50,10,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,85,17,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,80,16,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,115,23,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,115,23,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,75,15,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,50,10,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,50,10,Khartoum,SD01,SD01006,Um Durman
River Nile,SD16,SD16008,Abu Hamad,70,14,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,65,13,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,60,12,Khartoum,SD01,SD01006,Um Durman
River Nile,SD16,SD16008,Abu Hamad,125,25,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,75,15,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,560,112,Khartoum,SD01,SD01003,Bahri
River Nile,SD16,SD16008,Abu Hamad,515,103,Khartoum,SD01,SD01007,Khartoum
River Nile,SD16,SD16008,Abu Hamad,485,97,Khartoum,SD01,SD01004,Sharg An Neel
